ID;Fornecedor;Série;Número;Parc.;Vencimento;CCL;ObservaçãoOriginal;PLACA TRATATIVA;OPERAÇÃO;TIPO DO VEÍCULO;OBSERVAÇÃO DEFINITIVA;DATA DEFINITIVA MULTA;DATA CRIPTOGRAFADA;Vlr. Total;Vlr. Baixa;Vlr. Saldo;Mês / Ano Venc.
370136;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1U;3329778;01/01/2025;09/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFC9F73- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20% - 24/02/2025;SFC9F73;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;24/02/2025;45712;78,1;78,1;0;01/05/2025
370139;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1U;3310178;01/01/2025;09/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FTV9I13- TRANSITAR EM VELOCIDADE SUP A MAX 20%- 24/02/2025 10:59;FTV9I13;ARCOR DO BRASIL LTDA 54.360.656/0017-01;;TRANSITAR EM VELOCIDADE SUP A MAX 20%;24/02/2025;45712;78,1;78,1;0;01/05/2025
370144;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;7440581;01/01/2025;09/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFD5I10- DEIXAR DE CONSERVAR NA FAIXA DA DIREITA- 06/03/2025 09:14;SFD5I10;LAR COOPERATIVA AGROINDUSTRIAL - MARECHAL C. RONDON 77.752.293/0154-62;;DEIXAR DE CONSERVAR NA FAIXA DA DIREITA;06/03/2025;45722;78,1;78,1;0;01/05/2025
370159;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1R;1691224;01/01/2025;12/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;DEU5G53- DEIXAR DE CONSERV VEIC NA FAIXA DESTINADA- 28/02/2025 09:17;DEU5G53;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;DEIXAR DE CONSERV VEIC NA FAIXA DESTINADA;28/02/2025;45716;78,1;78,1;0;01/05/2025
370165;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1R;1664774;01/01/2025;12/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SVD7E29- DEIXAR DE CONSERV O VEIC NA FAIXA A ELE DESTINADA- 20/02/2025  09:59;SVD7E29;AUSTER NUTRICAO ANIMAL LTDA 07.544.518/0001-35;;DEIXAR DE CONSERV O VEIC NA FAIXA A ELE DESTINADA;20/02/2025;45708;78,1;78,1;0;01/05/2025
370167;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;Z;615130;01/01/2025;12/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;RHA8G47- DEIXAR DE ADENTRAR AS AREAS DESTINADAS A PESAG- 13/02/2025 09:06;RHA8G47;JBS S/A - APUCARANA 02.916.265/0385-66;;DEIXAR DE ADENTRAR AS AREAS DESTINADAS A PESAG;13/02/2025;45701;156,18;156,18;0;01/05/2025
370168;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;6705191;01/01/2025;12/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAP1C30- DEIXAR DE CONSERV O VEIC NA FAIXA DESTINADA- 28/02/2025 07:20;TAP1C30;JBS SA - INDAIATUBA 02.916.265/0391-04;;DEIXAR DE CONSERV O VEIC NA FAIXA DESTINADA;28/02/2025;45716;78,1;78,1;0;01/05/2025
370184;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL;CJ;4122420;01/01/2025;12/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;CLK8265- TRANSITAR EM VELOCIDADE SUPERIOR A MAX PERMIT 20%- 04/02/2025 15:01;CLK8265;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOCIDADE SUPERIOR A MAX PERMIT 20%;04/02/2025;45692;78,1;78,1;0;01/05/2025
370188;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1Q;7744327;01/01/2025;12/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAL4J21- TRANSITAR EM VELOCIDADE SUP A MAX PERMITIDA EM ATE 20%- 15/01/2025 08:52;TAL4J21;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOCIDADE SUP A MAX PERMITIDA EM ATE 20%;15/01/2025;45672;78,1;78,1;0;01/05/2025
370197;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1AA2057072;1;01/01/2025;12/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFJ0E85- MULTA NIC- 23/01/2025 08:52;SFJ0E85;JBS S/A - BAURU 02.916.265/0306-62;;MULTA NIC;23/01/2025;45680;469,55;469,55;0;01/05/2025
370469;DEPARTAMENTO DE ESTRADAS DE RODAGEM;H;3702507;01/01/2025;15/05/2025;MULTAS DE TRÂNSITO;BBO9086- TRANSITAR COM EXCESSO DE PESO- 22/04/2025 12:20;BBO9086;NÃO LOCALIZADA;;TRANSITAR COM EXCESSO DE PESO;22/04/2025;45769;261,6;261,6;0;01/05/2025
370574;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;R;909192057;01/01/2025;13/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAV3I76- TRANSITAR EM VEL. SUP A MAXIMA 20%- 13/02/2025 12:07;TAV3I76;DSM PRODUTOS NUTRICIONAIS BRAS 56.992.951/0001-49;;TRANSITAR EM VEL. SUP A MAXIMA 20%;13/02/2025;45701;78,1;78,1;0;01/05/2025
372187;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43327339;01/01/2025;15/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GAU3007- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 13/01/2025 08:21;GAU3007;AB BRASIL IND E COM DE ALIM LTDA 60.934.551/0009-01;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;13/01/2025;45670;78,1;78,1;0;01/05/2025
372213;MUNICIPIO DE CASCAVEL;R;443252;01/01/2025;15/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;CRX4467- AVANÇAR O SINAL VERMELHO DO SEMAFORO-01/04/2025 07:34;CRX4467;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;AVANÇAR O SINAL VERMELHO DO SEMAFORO;01/04/2025;45748;176,08;176,08;0;01/05/2025
372214;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;X;3492803;01/01/2025;16/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAL6H94- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 06/02/2025 16:26-;TAL6H94;NÃO LOCALIZADA;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;06/02/2025;45694;104,13;104,13;0;01/05/2025
372895;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;J;1003191;01/01/2025;22/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;ENN9I94- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 22/02/2025 16:20;ENN9I94;AGIONMIX 34.516.886/0001-42;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;22/02/2025;45710;78,09;78,09;0;01/05/2025
372898;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;J;990418;01/01/2025;22/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FCY0J96- TRANSITAR EM VELOCIDADE SUP A MAX 20%- 21/02/2025 07:46;FCY0J96;PRATI DONADUZZI E CIA LTDA 73.856.593/0001-66;;TRANSITAR EM VELOCIDADE SUP A MAX 20%;21/02/2025;45709;78,09;78,09;0;01/05/2025
373315;DEPARTAMENTO DE ESTRADAS DE RODAGEM;O;550359;01/01/2025;20/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;CRX4467- TRANSITAR EM VEL SUP A MAX PERMIT- 21/02/2025 09:35;CRX4467;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VEL SUP A MAX PERMIT;21/02/2025;45709;104,12;104,12;0;01/05/2025
373675;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;I;1600764;01/01/2025;22/05/2025;MULTAS DE TRÂNSITO;FJI2I15- TRANSITAR EM EXCESSO DE PESO- 27/01/2025 10:42;FJI2I15;C.VALE - COOPERATIVA AGROINDUSTRIAL 77.863.223/0043-66;;TRANSITAR EM EXCESSO DE PESO;27/01/2025;45684;342,46;342,46;0;01/05/2025
373737;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43312776;01/01/2025;22/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFH2F17- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- DESC RESCIS- 10/03/2025 19:18;SFH2F17;JBS S/A - ITAPETINGA  02.916.265/0112-85;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20% DESC RESCIS;10/03/2025;45726;78,1;78,1;0;01/05/2025
373954;FUNDACAO DEPARTAMENTO DE ESTRADAS DE RODAGEN-RJ FUNDERJ;X;39046348;01/01/2025;21/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GJH9G74- AVANÇAR SINAL VERMELHO- 28/01/2025 18:05;GJH9G74;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;AVANÇAR SINAL VERMELHO;28/01/2025;45685;296,43;296,43;0;01/05/2025
374052;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DEER-MG;AI;9378252;01/01/2025;22/05/2025;MULTAS DE TRÂNSITO;TAO2J46- EXCESSO DE PESO- 23/04/2025 18:21;TAO2J46;COOPDIESEL COOP. DE PF E PJ SEG TRANSP EM GERAL 08.562.870/0002-47;;EXCESSO DE PESO;23/04/2025;45770;81,29;81,29;0;01/05/2025
374082;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARA;VSV;679094;01/01/2025;23/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SEY7E01- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 04/02/2025 18:09;SEY7E01;JBS S/A - ARAGUAÍNA 02.916.265/0096-20;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;04/02/2025;45692;78,1;78,1;0;01/05/2025
374100;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;R;908508824;01/01/2025;23/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFO4J60- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 10/02/2025 09:25;SFO4J60;DSM PRODUTOS NUTRICIONAIS BRAS 56.992.951/0001-49;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;10/02/2025;45698;78,1;78,1;0;01/05/2025
374179;DEPARTAMENTO ESTADUAL DE TRANSITO;D;8078525;01/01/2025;26/05/2025;MULTAS DE TRÂNSITO;ELP1C62- MULTA POR NÃO INDICAÇÃO- 10/03/2025 15:00;ELP1C62;AGIONMIX 34.516.886/0001-42;;MULTA POR NÃO INDICAÇÃO;10/03/2025;45726;156,19;156,19;0;01/05/2025
374198;MUNICIPIO DE CASCAVEL;R;415148;01/01/2025;27/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;DEE8G42- AVANÇAR SINAL VERMELHO- 09/01/2025 09:21;DEE8G42;NÃO LOCALIZADA;;AVANÇAR SINAL VERMELHO;09/01/2025;45666;296,4;296,4;0;01/05/2025
374916;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;NIC;938592;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO;TAL4J21- MULTA NIC- 22/03/2025 01:03;TAL4J21;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;MULTA NIC;22/03/2025;45738;234,28;234,28;0;01/05/2025
374965;AGENCIA NACIONAL DE TRANSPORTES TERRESTRES - ANTT;EPM;33782;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO;TAN8H62- TRANSITAR EM LOCAL/HOR N PERMIT- 23/03/2025 12:25;TAN8H62;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM LOC;23/03/2025;45739;199,39;199,39;0;01/05/2025
375196;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;Y;1853508;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FSZ3295- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 06/03/2025 14:57;FSZ3295;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;06/03/2025;45722;78,1;78,1;0;01/05/2025
375228;DEPARTAMENTO DE ESTRADAS DE RODAGEM;Z;135020594;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO;TAP1C32- MULTA NIC- 14/04/2025 08:57;TAP1C32;JBS SA - INDAIATUBA 02.916.265/0391-04;;MULTA NIC;14/04/2025;45761;156,19;156,19;0;01/05/2025
375262;TIC-LOG - TERMINAL INDUSTRIAL, CARGAS E LOGISTICA DE CAMPINAS;MULTAESTAC;184;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO;MULTA TIC LOG- DLL-6C91 HORAS: 10:47.  MULTA REFERENTE AO DIA: 13/05/2025.;VERIFICAR;NÃO LOCALIZADA;;DLL6C91 HORAS: 10:47. MULTA REFERENTE AO DIA:;13/05/2025;45790;488;488;0;01/05/2025
375704;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44386109;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GCT5B85- TRANSITAR EM VELOCIDADE SUPERIOR A MAX PERMIT 20%- 24/03/2025 16:53;GCT5B85;NÃO LOCALIZADA;;TRANSITAR EM VELOCIDADE SUPERIOR A MAX PERMIT 20%;24/03/2025;45740;78,1;78,1;0;01/05/2025
375708;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44403816;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FYP5D03- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 25/03/2025 14:01;FYP5D03;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;25/03/2025;45741;78,1;78,1;0;01/05/2025
375710;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44504838;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GIY2B15- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 31/03/2025 ;GIY2B15;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;31/03/2025;45747;78,1;78,1;0;01/05/2025
375714;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44502658;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SEP1C54- TRANSITAR EM VELOCIDADE SUP A MAX 20%- 31/03/2025 17:56;SEP1C54;JBS S.A. - NOVA ANDRADINA 02.916.265/0202-76;;TRANSITAR EM VELOCIDADE SUP A MAX 20%;31/03/2025;45747;78,1;78,1;0;01/05/2025
375715;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44513393;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFI6A78- AVANÇAR SINAL VERMELHO- 01/04/2025 10:58 ;SFI6A78;JBS S/A - ITAPETINGA  02.916.265/0112-85;;AVANÇAR SINAL VERMELHO;01/04/2025;45748;176,08;176,08;0;01/05/2025
375716;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44386688;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAV3I76- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 24/03/2025 14:10;TAV3I76;LAR COOPERATIVA AGROINDUSTRIAL ( UIR BOM JESUS) 77.752.293/0146-52;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;24/03/2025;45740;78,1;78,1;0;01/05/2025
375718;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44448033;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SFH2F16- TRANSITAR EM VELOCIDADE SUPERIOR A MAX 20%- 28/03/2025 12:13;SFH2F16;JBS S/A - ITAPETINGA  02.916.265/0112-85;;TRANSITAR EM VELOCIDADE SUPERIOR A MAX 20%;28/03/2025;45744;78,1;78,1;0;01/05/2025
375744;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44470207;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SES4H87- TRANSITAR EM VEL SUPERIOR A MAX 20- 29/03/2025 19:19;SES4H87;NÃO LOCALIZADA;;TRANSITAR EM VEL SUPERIOR A MAX 20;29/03/2025;45745;78,1;78,1;0;01/05/2025
375745;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44414182;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO;SFH2F16- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 26/03/2025 08:33;SFH2F16;JBS S/A - ITAPETINGA  02.916.265/0112-85;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;26/03/2025;45742;78,1;78,1;0;01/05/2025
375746;DEPARTAMENTO ESTADUAL DE TRANSITO;W;26507;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;CTZ7J42- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 19/02/2025 09:00;CTZ7J42;JBS S/A - DIAMANTINO 02.916.265/0104-75;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;19/02/2025;45707;78,1;78,1;0;01/05/2025
375747;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44192349;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FTV9I13- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%-13/03/2025 06:30;FTV9I13;ARCOR DO BRASIL LTDA 54.360.656/0017-01;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;13/03/2025;45729;78,1;78,1;0;01/05/2025
375753;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44225978;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FZJ6266- TRANSITAR EM VELOCIDADE SUP AMAX PERMIT 20%- 15/03/2025 12:50;FZJ6266;LAR COOPERATIVA AGROINDUSTRIAL - ROLANDIA  77.752.293/0150-39;;TRANSITAR EM VELOCIDADE SUP AMAX PERMIT 20%;15/03/2025;45731;104,13;104,13;0;01/05/2025
375758;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;N;1793797;01/01/2025;29/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FDR6E45- ULTRAPASSAR PELA CONTRAMÃO- 20/03/2025 11:58;FDR6E45;JBS S.A. - NOVA ANDRADINA 02.916.265/0202-76;;ULTRAPASSAR PELA CONTRAMÃO;20/03/2025;45736;1173,88;1173,88;0;01/05/2025
375827;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;M;42022;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;ERM9A24- DEIXAR DE CONSERVAR NAS FAIXAS - 13/03/2025 15:56;ERM9A24;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;DEIXAR DE CONSERVAR NAS FAIXAS;13/03/2025;45729;78,09;78,09;0;01/05/2025
375832;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;J;1046792;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FEJ4G65- TRANSITAR EM VELOC SUP A MAX 20%- 28/02/2025 07:27;FEJ4G65;FRISA FRIGORIFICO RIO DOCE S A - COLATINA 27.497.684/0001-35;;TRANSITAR EM VELOC SUP A MAX 20%;28/02/2025;45716;78,09;78,09;0;01/05/2025
375954;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1U;1078738;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAL2C19- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 08/02/2025 09:29 ;TAL2C19;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;08/02/2025;45696;78,1;78,1;0;01/05/2025
375957;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;R;911994378;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAL2C19- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 08/02/2025 09:29 ;TAL2C19;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;08/02/2025;45696;78,1;78,1;0;01/05/2025
375958;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;R;912201697;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GHA3E93- TRANSITAR EM VELOCIDADE SUP A MAXIMA PERMIT 205- 26/02/2025 13:34;GHA3E93;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOCIDADE SUP A MAXIMA PERMIT 205;26/02/2025;45714;78,1;78,1;0;01/05/2025
375971;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;R;912579323;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;ENN9I94- TRANSITAR EM VEL SUPERIOR A MAXIMA PERMIT 20%- 28/02/2025 05:29;ENN9I94;AGIONMIX 34.516.886/0001-42;;TRANSITAR EM VEL SUPERIOR A MAXIMA PERMIT 20%;28/02/2025;45716;78,1;78,1;0;01/05/2025
375980;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;R;912586389;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GHA3E93- TRANSITAR EM VELOCIDADE SUPERIOR A MAX PERMIT 20%- 28/02/2025 06:31;GHA3E93;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOCIDADE SUPERIOR A MAX PERMIT 20%;28/02/2025;45716;78,1;78,1;0;01/05/2025
375982;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;7340861;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;DEI2C67- DEIXAR DE CONSERVAR NAS FAIXAS DA DIREITA - 25/03/2025 07:58;DEI2C67;JBS S/A - BARRETOS BTM 02.916.265/0033-47;;DEIXAR DE CONSERVAR NAS FAIXAS DA DIREITA;25/03/2025;45741;78,1;78,1;0;01/05/2025
375986;DEPARTAMENTO ESTADUAL DE TRANSITO;AA;27042662;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;EOC2I56- TRANSITAR COM O VEICULO EM MARCAS DE CANALIZAÇÃO- 04/04/2025 17:4;EOC2I56;NÃO LOCALIZADA;;TRANSITAR COM O VEICULO EM MARCAS DE CANALIZAÇÃO;04/04/2025;45751;528,34;528,34;0;01/05/2025
375990;COMPANHIA DE ENGENHARIA DE TRAFEGO;6ZA;1229048;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FOI2D26- TRANSITAR EM LOCAL/HORARIO N PERMIT - 27/03/2025 07:16;FOI2D26;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;27/03/2025;45743;78,1;78,1;0;01/05/2025
375996;TRANSPORTES MAROSO LTDA;N;1162302;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAP0H54- MULTA NIC- 24/04/2025 15:33;TAP0H54;JBS SA - INDAIATUBA 02.916.265/0391-04;;MULTA NIC;24/04/2025;45771;156,2;156,2;0;01/05/2025
376054;DEPARTAMENTO DE ESTRADAS DE RODAGEM;I;430038890;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;ELO3578- TRANSITAR EM LOCAL/HOR NÃO PERMIT- 07/03/2025 14:04;ELO3578;NÃO LOCALIZADA;;TRANSITAR EM LOC;07/03/2025;45723;104,12;104,12;0;01/05/2025
376055;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1R;1401034;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FMT8E94- DEIXAR DE CONSERVAR O VEIC NA FAIXA A ELE DESTINADA- 13/01/2025 09:46;FMT8E94;GRUPO ZDA 56.073.307/0015-72;;DEIXAR DE CONSERVAR O VEIC NA FAIXA A ELE DESTINADA;13/01/2025;45670;78,1;78,1;0;01/05/2025
376104;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1R;1318594;01/01/2025;02/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;CLY3J42- DEIXAR DE CONSERVVAR O VEICULO NA FAIXA A ELE DESTINADA - 07/01/2025 17:59;CLY3J42;MINERVA S/A 1033 67.620.377/0094-13;;DEIXAR DE CONSERVVAR O VEICULO NA FAIXA A ELE DESTINADA;07/01/2025;45664;131,46;131,46;0;01/06/2025
376134;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;J;1632029;01/01/2025;01/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAO2J45- TRANSITAR EM VELOCICDADE SUP A MAX PERMIT EM ATÉ 20%- 03/05/2025 05:55;TAO2J45;LAR COOPERATIVA AGROINDUSTRIAL - CASCAVEL 77.752.293/0142-29;;TRANSITAR EM VELOCICDADE SUP A MAX PERMIT EM ATÉ 20%;03/05/2025;45780;78,09;78,09;0;01/06/2025
376236;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1Q;8752557;01/01/2025;30/05/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;EOF2J13- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 22/01/2025 07:42;EOF2J13;LAR COOPERATIVA AGROINDUSTRIAL - MARECHAL C. RONDON 77.752.293/0154-62;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;22/01/2025;45679;78,1;78,1;0;01/05/2025
376247;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;N;1178326;01/01/2025;02/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAO2J43- ESTACIONAR NOS ACOSTAMETOS- 14/01/2025 09:40;TAO2J43;LAR COOPERATIVA AGROINDUSTRIAL - ROLANDIA  77.752.293/0150-39;;ESTACIONAR NOS ACOSTAMETOS;14/01/2025;45671;53,02;53,02;0;01/06/2025
